inclinacion_columna,angulo_cuello,ang_rodilla_izq,ang_rodilla_der,ang_codo_izq,ang_codo_der,inclinacion_hombros,inclinacion_caderas,ang_cadera_izq,ang_cadera_der,adelanto_cabeza,altura_cadera_relativa,asimetria_hombros,kp_nose_x,kp_nose_y,kp_left_eye_x,kp_left_eye_y,kp_right_eye_x,kp_right_eye_y,kp_left_ear_x,kp_left_ear_y,kp_right_ear_x,kp_right_ear_y,kp_left_shoulder_x,kp_left_shoulder_y,kp_right_shoulder_x,kp_right_shoulder_y,kp_left_elbow_x,kp_left_elbow_y,kp_right_elbow_x,kp_right_elbow_y,kp_left_wrist_x,kp_left_wrist_y,kp_right_wrist_x,kp_right_wrist_y,kp_left_hip_x,kp_left_hip_y,kp_right_hip_x,kp_right_hip_y,kp_left_knee_x,kp_left_knee_y,kp_right_knee_x,kp_right_knee_y,kp_left_ankle_x,kp_left_ankle_y,kp_right_ankle_x,kp_right_ankle_y,kp_left_heel_x,kp_left_heel_y,kp_right_heel_x,kp_right_heel_y,kp_left_foot_index_x,kp_left_foot_index_y,kp_right_foot_index_x,kp_right_foot_index_y,visibilidad_promedio,clase_nombre,clase_id,archivo
1.0417,141.0469,172.2385,176.9732,157.7795,-1.0,89.3979,74.5632,178.9297,178.1272,-0.264945,-0.255223,0.001119,-0.246765,-1.340032,-0.197893,-1.412254,-0.217503,-1.413432,-0.07361,-1.390059,-0.105478,-1.396676,0.071442,-1.000394,-0.035082,-0.999275,0.046148,-0.407234,-0.10774,-0.46404,-0.169149,0.061669,-0.185758,-0.029189,0.031439,0.008681,-0.031439,-0.008681,0.016883,0.703572,-0.009503,0.594271,0.09582,1.389828,0.034922,1.091031,0.158708,1.480094,0.082713,1.200363,-0.203924,1.562228,-0.238934,1.161234,0.9051,MAL DE PIE,3,I.13 ALEXANDER CAJAPE.jpg
19.631,105.5533,168.9318,-1.0,179.6199,-1.0,83.3516,79.5093,150.0367,-1.0,-0.355116,-0.329941,0.006216,-0.691077,-0.91656,-0.720557,-1.004764,-0.736494,-0.993977,-0.633138,-1.109718,-0.658698,-1.095353,-0.309298,-0.938768,-0.362624,-0.944984,-0.312937,-0.307635,-0.309065,-0.325087,-0.319771,0.243395,-0.300648,0.150019,0.043061,0.007974,-0.043061,-0.007974,-0.096872,0.839811,-0.114358,0.737102,-0.075612,1.641449,-0.109699,1.404429,0.016691,1.776992,-0.042808,1.550045,-0.415133,1.783764,-0.403967,1.651507,0.8655,MAL DE PIE,3,I.14 RICARDO TUMBACO.jpg
2.3237,137.7443,171.8373,173.735,169.5977,-1.0,88.2147,46.558,174.442,176.9938,-0.267324,-0.215714,0.003493,-0.226779,-1.31853,-0.193297,-1.392045,-0.214041,-1.389109,-0.072856,-1.38859,-0.11679,-1.385955,0.096578,-1.000924,-0.015488,-0.997431,0.082682,-0.367033,-0.048463,-0.452499,-0.023566,0.147915,-0.085385,-0.009107,0.019557,0.018521,-0.019557,-0.018521,0.033995,0.686966,0.009889,0.590509,0.130976,1.27277,0.086722,1.073805,0.218641,1.414336,0.129452,1.151077,-0.163692,1.433358,-0.159138,1.107354,0.9028,MAL DE PIE,3,I.15 ADRIÁN TUBAY.jpg
1.0761,129.9916,166.5631,-1.0,167.1896,-1.0,72.3293,32.7671,174.3927,-1.0,-0.323033,-0.238198,0.030221,-0.304252,-1.281303,-0.270326,-1.357836,-0.283541,-1.353984,-0.139697,-1.347731,-0.166262,-1.345891,0.066213,-1.014934,-0.028651,-0.984713,0.082839,-0.407485,-0.015282,-0.423781,-0.018977,0.104725,-0.101628,0.035053,0.005398,0.008386,-0.005398,-0.008386,0.03241,0.709537,0.081804,0.640146,0.193452,1.284652,0.210815,1.190482,0.301499,1.372697,0.303979,1.294919,-0.057951,1.564518,-0.017481,1.403578,0.8815,MAL DE PIE,3,I.16 VICENTE ASENCIO.jpg
1.8538,149.7586,172.6355,176.8709,160.0202,-1.0,89.8138,37.6013,177.9121,174.8582,-0.232679,-0.258481,0.000331,-0.20033,-1.43003,-0.134259,-1.487019,-0.146102,-1.490233,-0.022837,-1.439017,-0.048838,-1.45073,0.083248,-0.999642,-0.018551,-0.999311,0.019697,-0.399859,-0.091978,-0.475839,-0.200017,0.05006,-0.234735,-0.10012,0.015708,0.020396,-0.015708,-0.020396,-0.004758,0.709837,0.03915,0.570035,0.050673,1.268733,0.056887,1.036162,0.120327,1.382602,0.123216,1.170729,-0.254407,1.422918,-0.197307,1.165486,0.9191,MAL DE PIE,3,I.17 EDUARDO VILLALBA.jpg
4.4265,136.2764,173.7898,173.2776,168.3243,-1.0,80.3813,10.2482,175.3294,175.3823,-0.262563,-0.268368,0.002715,-0.185383,-1.31784,-0.146455,-1.387527,-0.152402,-1.390413,-0.045004,-1.364913,-0.059693,-1.371861,0.069171,-0.99566,0.08519,-0.998375,-0.012141,-0.379439,0.068415,-0.445038,-0.188468,0.127114,-0.076944,-0.060516,-0.005186,0.028683,0.005186,-0.028683,0.000776,0.687065,0.004161,0.565336,0.067176,1.249834,0.053992,0.994466,0.137973,1.351986,0.131895,1.136178,-0.220927,1.390017,-0.160904,1.045235,0.9289,MAL DE PIE,3,I.18 RAFAEL MORÁN.jpg
1.3638,134.3297,169.761,168.2535,173.0672,-1.0,87.1726,64.5037,177.4684,174.3841,-0.32673,-0.253259,0.00287,-0.30293,-1.334453,-0.261456,-1.411627,-0.272825,-1.411138,-0.136236,-1.39912,-0.158123,-1.400128,-0.005257,-1.001152,0.052856,-0.998282,-0.10651,-0.352225,0.029911,-0.42344,-0.268681,0.220826,-0.097812,0.050738,-0.032166,0.01534,0.032166,-0.01534,-0.085508,0.769068,-0.045148,0.630944,-0.013213,1.435541,0.004812,1.210752,0.085197,1.620377,0.074901,1.28468,-0.308322,1.53932,-0.254945,1.249803,0.8871,MAL DE PIE,3,I.19 JOEL CAMPOVERDE.jpg
4.4077,138.2825,174.873,172.2765,161.7135,-1.0,83.9541,42.8188,176.1225,177.2926,-0.265958,-0.282859,0.005142,-0.189105,-1.346038,-0.135139,-1.414437,-0.152212,-1.414514,-0.034051,-1.37647,-0.058678,-1.38426,0.05258,-0.999613,0.101125,-0.994472,-0.078742,-0.388905,0.04128,-0.448157,-0.269919,-0.063341,-0.17636,-0.152004,-0.013826,0.01492,0.013826,-0.01492,-0.012157,0.735972,-0.012566,0.618604,0.041922,1.323431,0.032725,1.103327,0.124212,1.46188,0.083147,1.236326,-0.256637,1.48863,-0.204336,1.162942,0.9282,MAL DE PIE,3,I.2 PATRICIO RIVADENEIRA.jpg
1.5835,109.2956,167.0032,162.3953,83.3412,-1.0,4.4702,19.9071,174.3621,173.5979,-0.425228,-0.368328,0.120534,-0.452862,-1.135424,-0.451073,-1.227628,-0.453087,-1.231069,-0.326241,-1.275016,-0.354619,-1.272747,-0.022923,-0.939351,-0.032346,-1.059885,-0.092906,-0.26017,-0.215977,-0.511944,-0.516183,-0.354332,-0.430765,-0.460576,0.010466,0.0289,-0.010466,-0.0289,-0.036237,0.758425,-0.071013,0.63817,0.078819,1.458435,0.055607,1.213189,0.175531,1.589072,0.148717,1.315091,-0.225029,1.603174,-0.215135,1.369304,0.9401,MAL DE PIE,3,I.20 JOEL GALEAS.jpg
0.6017,146.9364,168.6909,-1.0,165.57,-1.0,82.2255,64.4286,177.7438,-1.0,-0.288575,-0.251574,0.006571,-0.299076,-1.433212,-0.232777,-1.497445,-0.237965,-1.49815,-0.127284,-1.459119,-0.13977,-1.46396,0.013561,-1.00323,-0.034565,-0.99666,-0.014589,-0.408849,-0.043394,-0.437505,-0.19175,0.165536,-0.124294,0.037422,-0.009205,0.004405,0.009205,-0.004405,-0.057962,0.790198,0.02306,0.698791,0.032679,1.455479,0.100236,1.348436,0.133978,1.517227,0.196016,1.478008,-0.1854,1.497913,-0.131816,1.463248,0.8479,MAL DE PIE,3,I.21 JOSEPH GALEAS.jpg
4.3084,142.4531,175.7718,173.635,167.3199,-1.0,75.7419,21.5094,178.2691,175.3458,-0.290413,-0.24483,0.016682,-0.365538,-1.321354,-0.320664,-1.399529,-0.347281,-1.396335,-0.199411,-1.382225,-0.239165,-1.381976,-0.042302,-1.005515,-0.107947,-0.988833,-0.080137,-0.311358,-0.110686,-0.430322,-0.243281,0.265178,-0.131297,0.034397,0.006643,0.016855,-0.006643,-0.016855,0.018686,0.700022,0.006558,0.566686,0.075978,1.324952,0.081197,1.121572,0.146948,1.447673,0.131712,1.202267,-0.270706,1.507729,-0.231425,1.203582,0.9074,MAL DE PIE,3,I.22 MARICELA ALCOCER.jpg
4.4449,129.6699,176.9681,170.4448,134.9486,-1.0,4.6205,58.6405,179.5489,179.8515,-0.281346,-0.227425,0.031895,-0.203846,-1.269777,-0.16244,-1.336181,-0.180865,-1.332953,-0.048845,-1.323972,-0.084843,-1.32214,0.076211,-1.01294,0.078789,-0.981045,-0.01413,-0.513138,-0.002685,-0.530255,-0.333918,-0.291684,-0.257599,-0.348676,0.02789,0.016997,-0.02789,-0.016997,0.001922,0.682354,-0.090241,0.53341,0.011516,1.372113,-0.063281,1.032476,0.089423,1.49021,-0.022686,1.128416,-0.256198,1.586586,-0.36374,1.038531,0.954,MAL DE PIE,3,I.23 OMAR PORTILLA.jpg
4.9704,122.4005,170.4112,-1.0,154.0972,-1.0,61.6178,76.5624,175.057,-1.0,-0.337505,-0.342523,0.073458,-0.424146,-1.171411,-0.409783,-1.26696,-0.440242,-1.249815,-0.285728,-1.307423,-0.342904,-1.283133,-0.018662,-1.032969,-0.15462,-0.959511,0.08589,-0.417757,-0.085165,-0.396808,-0.065379,0.100961,-0.175827,0.009244,0.044813,0.010707,-0.044813,-0.010707,0.025184,0.77947,-0.006267,0.630782,0.124776,1.476962,0.064927,1.211506,0.237744,1.609381,0.1362,1.323953,-0.193566,1.684542,-0.212027,1.397445,0.8752,MAL DE PIE,3,I.24 AGUSTÍN SOLIS.jpg
8.5964,126.1659,174.6048,-1.0,168.751,-1.0,61.4833,84.8882,174.4304,-1.0,-0.306429,-0.391867,0.040867,-0.455902,-1.148755,-0.447297,-1.237399,-0.474168,-1.223792,-0.374322,-1.273987,-0.424252,-1.2462,-0.111865,-1.009199,-0.187081,-0.968332,-0.124079,-0.373896,-0.160351,-0.349723,-0.262708,0.259234,-0.232764,0.103168,0.023345,-0.002088,-0.023345,0.002088,0.055667,0.889189,-0.038912,0.804676,0.163282,1.709695,0.132171,1.601406,0.282448,1.868095,0.227385,1.715401,0.014108,1.892031,-0.164106,1.807671,0.7777,MAL DE PIE,3,I.25 SAMARA VÉLEZ.jpg
15.1725,116.1913,165.0918,-1.0,157.6619,-1.0,54.0758,82.3531,157.3775,-1.0,-0.428141,-0.422155,0.058369,-0.689867,-1.04851,-0.685338,-1.146349,-0.70635,-1.135123,-0.565121,-1.216899,-0.599765,-1.194683,-0.221446,-0.994326,-0.302007,-0.935958,-0.052773,-0.378664,-0.151307,-0.362061,-0.129228,0.24252,-0.170669,0.174535,0.033042,0.004436,-0.033042,-0.004436,-0.081797,0.788981,-0.090709,0.716787,0.005499,1.545709,0.004834,1.415427,0.111447,1.69026,0.092209,1.562551,-0.358764,1.680543,-0.341637,1.598742,0.8399,MAL DE PIE,3,I.26 MATHIAS VÉLEZ.jpg
4.0602,129.7321,152.4831,-1.0,169.5492,-1.0,69.3005,56.1967,167.2897,-1.0,-0.330617,-0.344233,0.048231,-0.401422,-1.234816,-0.359374,-1.318385,-0.410356,-1.304991,-0.232107,-1.334331,-0.320411,-1.315027,-0.006984,-1.021606,-0.134627,-0.973375,-0.027315,-0.355057,-0.086923,-0.428925,-0.150582,0.215179,-0.179238,-0.039265,0.018059,0.012091,-0.018059,-0.012091,-0.154029,0.871543,-0.026539,0.761108,0.058866,1.604601,0.094601,1.488616,0.170362,1.696776,0.185577,1.605117,-0.162976,1.761177,-0.148898,1.693375,0.7833,MAL DE PIE,3,I.27 ISABEL ROSERO.jpg
1.0852,143.0366,169.8573,170.2998,162.4174,-1.0,76.6528,76.2046,176.7975,176.5257,-0.283745,-0.223543,0.026247,-0.302684,-1.362363,-0.246589,-1.421345,-0.247631,-1.427253,-0.147866,-1.378925,-0.148054,-1.394569,-0.074253,-0.986697,0.036374,-1.012944,-0.092588,-0.402733,0.129453,-0.463855,-0.25641,0.062953,-0.011602,-0.052064,-0.040738,0.010003,0.040738,-0.010003,-0.05701,0.74019,0.004612,0.631115,0.035465,1.333013,0.069511,1.202928,0.13609,1.469377,0.145716,1.319968,-0.259893,1.464625,-0.146452,1.322849,0.9029,MAL DE PIE,3,I.28 STEVEN GÓNGORA.jpg
2.779,145.8342,172.9954,165.8181,157.3658,-1.0,79.4976,66.0978,179.1263,179.6357,-0.262531,-0.214221,0.01622,-0.214046,-1.429142,-0.161787,-1.503948,-0.179083,-1.510198,-0.042858,-1.465387,-0.069268,-1.483936,0.092231,-0.990714,0.004738,-1.006934,0.057065,-0.302946,-0.008442,-0.422417,-0.176537,0.185466,-0.187364,0.047307,0.043324,0.0192,-0.043324,-0.0192,0.001067,0.682305,-0.068101,0.566725,0.03371,1.238571,0.032557,1.050215,0.114985,1.342048,0.101632,1.15041,-0.243681,1.387572,-0.246768,1.191952,0.9265,MAL DE PIE,3,I.29 MANUEL RILLAJO.jpg
0.7455,130.3132,176.0593,-1.0,151.3159,-1.0,70.5829,48.8779,173.8269,-1.0,-0.328424,-0.32126,0.04668,-0.315414,-1.286001,-0.282159,-1.381097,-0.309703,-1.3689,-0.151216,-1.385732,-0.2012,-1.377433,0.079225,-1.023255,-0.053204,-0.976575,0.144304,-0.406228,-0.062823,-0.441234,-0.054485,0.06985,-0.18487,-0.021064,0.018297,0.015974,-0.018297,-0.015974,0.056264,0.787369,0.042041,0.665581,0.143937,1.527185,0.147154,1.297856,0.197175,1.631458,0.225757,1.434359,-0.187703,1.736325,-0.133568,1.450356,0.8561,MAL DE PIE,3,I.3 ÁNGEL RODRÍGUEZ.jpg
2.2281,134.8062,168.1764,-1.0,169.6951,-1.0,84.3531,71.4872,178.8462,-1.0,-0.307777,-0.344998,0.010727,-0.268898,-1.329691,-0.222884,-1.398404,-0.233341,-1.401317,-0.102405,-1.383366,-0.11353,-1.390264,-0.015364,-1.004607,0.093121,-0.993881,-0.091294,-0.368044,0.046973,-0.407546,-0.264131,0.193523,-0.142799,0.087627,-0.049773,0.016666,0.049773,-0.016666,-0.060001,0.771903,0.00424,0.688482,0.056342,1.367792,0.021052,1.302066,0.083264,1.557446,0.085441,1.415958,-0.178795,1.586529,-0.173447,1.3056,0.7812,MAL DE PIE,3,I.30 GABRIELA GALEAS.jpg
0.4756,131.7761,-1.0,-1.0,168.6346,-1.0,60.5118,50.6103,175.1224,-1.0,-0.331533,-0.425718,0.021583,-0.339834,-1.29123,-0.304599,-1.364686,-0.312047,-1.367083,-0.191937,-1.356182,-0.206237,-1.36175,-0.027383,-0.989174,0.010783,-1.010757,-0.079203,-0.357545,-0.018582,-0.414276,-0.225348,0.150263,-0.133887,0.037966,-0.013702,0.011251,0.013702,-0.011251,-0.065627,0.736691,-0.047045,0.708314,-0.072238,1.372594,-0.048555,1.322315,-0.003331,1.477476,0.019623,1.437025,-0.3089,1.513596,-0.295034,1.442972,0.7971,MAL DE PIE,3,I.31 LYNDA GALEAS.jpg
6.1656,133.4088,171.29,171.0402,161.3396,175.3908,62.6097,86.6457,167.725,167.5781,-0.333576,-0.192546,0.099888,-0.440978,-1.24781,-0.411369,-1.337367,-0.437421,-1.328135,-0.28003,-1.359184,-0.329554,-1.343018,-0.011011,-1.04416,-0.203794,-0.944272,-0.007405,-0.451409,-0.226237,-0.430207,-0.181872,0.075766,-0.282661,0.022216,0.05066,-0.002969,-0.05066,0.002969,-0.064385,0.732927,-0.087185,0.648445,-0.066572,1.447574,-0.029582,1.223416,0.023105,1.585044,0.027417,1.336123,-0.363529,1.695571,-0.289501,1.360721,0.8862,MAL DE PIE,3,I.32 WILSON RUIZ.jpg
17.5613,131.2381,167.6604,159.11,159.6821,-1.0,4.0196,27.1609,149.4092,147.8607,-0.405679,-0.285689,0.063803,-0.707406,-1.131279,-0.691161,-1.223233,-0.703012,-1.225222,-0.555934,-1.256202,-0.578402,-1.261019,-0.303968,-0.921493,-0.299485,-0.985296,-0.310605,-0.301565,-0.331095,-0.451617,-0.495253,0.181187,-0.297918,0.009256,0.014207,0.02769,-0.014207,-0.02769,-0.135157,0.726843,-0.170234,0.533018,-0.13213,1.345337,-0.122943,1.038969,-0.051854,1.469772,-0.073535,1.173599,-0.419182,1.378142,-0.40791,1.124069,0.8996,MAL DE PIE,3,I.34 DANIELA SOJOS.jpg
6.5079,131.8637,170.6521,172.5402,146.017,-1.0,75.288,70.3787,166.9742,178.0824,-0.353465,-0.250034,0.02579,-0.466804,-1.244341,-0.425247,-1.333096,-0.448086,-1.334092,-0.285426,-1.337714,-0.339213,-1.338272,-0.064228,-1.006451,-0.162451,-0.980661,0.108869,-0.379821,-0.073523,-0.470067,-0.058632,0.1196,-0.132123,-0.014728,0.049031,0.01748,-0.049031,-0.01748,-0.033805,0.721163,0.002788,0.599842,-0.004216,1.36435,0.126313,1.168378,0.096439,1.458364,0.208335,1.300342,-0.237628,1.570157,-0.107832,1.345071,0.9263,MAL DE PIE,3,I.35 ADRIÁN MORA.jpg
1.9132,129.8184,170.5858,174.6957,159.3457,-1.0,36.9025,32.4909,175.0476,176.0751,-0.332707,-0.216607,0.048042,-0.299322,-1.296203,-0.255108,-1.363216,-0.278594,-1.359833,-0.120076,-1.362967,-0.15478,-1.362265,0.015348,-0.975422,0.051422,-1.023464,-0.0377,-0.347022,0.02798,-0.460233,-0.269052,0.138461,-0.146643,-0.017999,-0.012116,0.019025,0.012116,-0.019025,-0.08948,0.694431,-0.054862,0.60096,-0.059239,1.295582,-0.062855,1.132562,0.011673,1.407736,-0.039779,1.235332,-0.340073,1.322486,-0.33812,1.17865,0.9091,MAL DE PIE,3,I.36 KRISTEL DURÁN.jpg
4.267,110.9834,168.7803,166.7708,69.3353,-1.0,39.0593,11.0586,163.0252,163.7777,-0.353409,-0.335083,0.095476,-0.427813,-1.103366,-0.431984,-1.184107,-0.451662,-1.176326,-0.32722,-1.231343,-0.361121,-1.227459,-0.113143,-0.94949,-0.035665,-1.044966,-0.244193,-0.330554,-0.175582,-0.562488,-0.566218,-0.536652,-0.46208,-0.605151,-0.006616,0.033851,0.006616,-0.033851,-0.120596,0.631814,-0.137415,0.551311,-0.1166,1.167082,-0.142491,1.037181,-0.036865,1.273907,-0.072819,1.152611,-0.385269,1.274957,-0.373851,1.123262,0.9297,MAL DE PIE,3,I.37 GABRIEL GALEAS.jpg
10.9119,110.6893,176.0064,171.6969,80.0979,-1.0,85.9745,89.4752,170.623,169.5347,-0.382826,-0.283102,0.015149,-0.572126,-1.047889,-0.576145,-1.133597,-0.594519,-1.12559,-0.472431,-1.188866,-0.500183,-1.184318,-0.081668,-0.974345,-0.296932,-0.989494,-0.075394,-0.342301,-0.331298,-0.489118,-0.47853,-0.408559,-0.44153,-0.524581,0.112827,0.001033,-0.112827,-0.001033,0.136338,0.709736,-0.111775,0.704889,0.202646,1.352083,-0.019065,1.333596,0.220689,1.439171,0.038942,1.402402,0.147535,1.586806,-0.086951,1.601889,0.8798,MAL DE PIE,3,I.38 KENYI GOMEZ.jpg
6.5976,120.1622,178.9774,175.1017,162.3762,-1.0,73.882,81.6978,173.3294,171.0402,-0.386486,-0.290073,0.04575,-0.501381,-1.161944,-0.482934,-1.257626,-0.518645,-1.234887,-0.334505,-1.313652,-0.411136,-1.275358,-0.035737,-1.016253,-0.194055,-0.970502,-0.037365,-0.399645,-0.180556,-0.443789,-0.196011,0.09522,-0.268349,-0.024606,0.060769,0.008868,-0.060769,-0.008868,0.042598,0.814165,-0.07408,0.704684,0.012556,1.557247,-0.037613,1.249467,0.083184,1.689933,0.018521,1.334447,-0.299686,1.755606,-0.360943,1.406896,0.9165,MAL DE PIE,3,I.4 JORGE CAMPOZANO.jpg
2.4565,102.0941,170.5543,163.5949,106.9542,-1.0,8.9155,37.6918,179.6995,170.3749,-0.354313,-0.299602,0.038695,-0.311452,-1.091047,-0.313475,-1.178576,-0.322864,-1.175742,-0.202651,-1.220715,-0.232434,-1.224574,0.045896,-0.979734,0.039826,-1.018429,-0.024516,-0.405782,-0.053669,-0.588897,-0.396598,-0.340441,-0.313947,-0.490686,-0.014922,0.019312,0.014922,-0.019312,-0.060538,0.708972,-0.11408,0.641085,0.007666,1.396959,-0.054912,1.272648,0.083226,1.521237,0.071609,1.384644,-0.302965,1.489333,-0.353865,1.363341,0.8921,MAL DE PIE,3,I.40 DOLORES ZURITA.jpg
0.9394,146.1768,178.8988,177.3445,170.6548,-1.0,61.4539,40.7199,179.7736,179.3379,-0.243469,-0.297394,0.015121,-0.227074,-1.376444,-0.156831,-1.450766,-0.191494,-1.456697,-0.03999,-1.396738,-0.101848,-1.415124,0.030294,-0.992305,0.002497,-1.007426,-0.066324,-0.390248,-0.037736,-0.451163,-0.212977,0.049016,-0.151803,-0.063114,0.015876,0.018444,-0.015876,-0.018444,0.009037,0.68157,-0.019634,0.517008,0.014595,1.305562,-0.00105,0.989307,0.098599,1.447927,0.035232,1.069173,-0.29941,1.476347,-0.24204,1.055021,0.9547,MAL DE PIE,3,I.5 SERGIO MORA.jpg
4.7062,135.9832,178.6414,174.6541,168.1095,-1.0,32.3527,37.4141,175.3826,173.1158,-0.350714,-0.227705,0.043908,-0.432761,-1.304489,-0.400774,-1.382595,-0.408482,-1.387265,-0.279856,-1.375519,-0.301782,-1.382703,-0.095954,-0.974674,-0.06814,-1.018582,-0.063069,-0.300347,0.024755,-0.472392,-0.150496,0.245567,0.000943,0.032755,-0.021852,0.028567,0.021852,-0.028567,-0.026576,0.717151,0.004173,0.570498,-0.016911,1.290654,0.035539,1.061452,0.064813,1.38255,0.083192,1.118022,-0.274438,1.434226,-0.236878,1.141048,0.92,MAL DE PIE,3,I.6 ISMAEL PATIÑO.jpg
0.9566,133.5933,170.8931,170.1141,156.8906,-1.0,84.523,63.7146,176.4584,177.739,-0.323871,-0.311227,0.013918,-0.307176,-1.318684,-0.260977,-1.39342,-0.28328,-1.390885,-0.129048,-1.382191,-0.171569,-1.38283,0.089272,-0.992902,-0.055881,-1.006819,0.028856,-0.412628,-0.159004,-0.512687,-0.215129,0.026565,-0.267919,-0.183811,0.055066,0.027198,-0.055066,-0.027198,-0.007554,0.682069,-0.076943,0.538842,0.031187,1.29026,-0.013465,1.010034,0.105164,1.425529,0.018538,1.111656,-0.276503,1.469216,-0.278219,1.086017,0.9145,MAL DE PIE,3,I.7 JAVIER VILLEGAS.jpg
3.7937,127.4639,178.2353,175.2487,160.2229,-1.0,83.2026,73.1772,178.381,170.249,-0.347126,-0.346566,0.006168,-0.41329,-1.229053,-0.379334,-1.320783,-0.396124,-1.315835,-0.257556,-1.325226,-0.290255,-1.321577,-0.092038,-1.000893,-0.040289,-0.994725,-0.138277,-0.400251,-0.061335,-0.43319,-0.365284,0.105354,-0.226935,-0.007508,-0.044406,0.013426,0.044406,-0.013426,-0.031111,0.725464,-0.009315,0.623915,-0.001338,1.326841,-0.009909,1.133715,0.071022,1.465738,0.023206,1.244153,-0.294231,1.338464,-0.335108,1.22329,0.898,MAL DE PIE,3,I.8 ERWIN CASTRO.jpg
12.1826,142.4824,155.4586,-1.0,157.387,166.0558,88.9615,60.3871,158.6935,-1.0,-0.432434,-0.256292,0.003716,-0.643463,-1.344208,-0.607201,-1.432313,-0.628667,-1.434856,-0.46042,-1.436713,-0.501509,-1.438607,-0.108524,-0.975622,-0.313533,-0.979338,-0.060633,-0.234242,-0.275403,-0.364112,-0.294165,0.447186,-0.350168,0.043341,0.059712,0.033939,-0.059712,-0.033939,-0.124121,0.910416,-0.070882,0.771666,0.037244,1.626683,0.04485,1.473177,0.147108,1.740692,0.138567,1.581984,-0.347408,1.73106,-0.305894,1.689783,0.8713,MAL DE PIE,3,I.9 DIEGO COROZO.jpg
9.0352,96.6827,-1.0,174.8401,-1.0,73.3604,76.7326,26.5466,-1.0,168.8634,0.376822,-0.281202,0.028552,0.533863,-0.972111,0.553665,-1.040338,0.540703,-1.055044,0.48277,-1.110687,0.454078,-1.138113,0.217586,-1.001868,0.096497,-0.973316,0.105678,-0.404865,0.080302,-0.309797,0.404496,-0.528024,0.507645,-0.426235,0.019514,-0.03906,-0.019514,0.03906,0.03158,0.764682,0.04712,0.86734,0.019466,1.431701,0.039892,1.60613,-0.047741,1.555998,-0.044829,1.730634,0.329181,1.53442,0.381569,1.704228,0.8893,MAL DE PIE,3,Imagen 1.jpeg
2.0037,123.9438,147.356,178.9268,-1.0,75.9075,85.5679,87.8883,160.1288,175.4027,0.343606,-0.215764,0.019211,0.308642,-1.248553,0.295397,-1.318879,0.277132,-1.31883,0.189432,-1.327109,0.167961,-1.325472,0.088962,-1.008994,-0.158891,-0.989783,0.063512,-0.502165,-0.010577,-0.384405,0.173913,-0.092705,0.389637,-0.595936,0.113267,-0.004177,-0.113267,0.004177,0.313708,0.511076,-0.134919,0.633915,0.199502,1.078135,-0.143766,1.19958,0.134652,1.171106,-0.210601,1.264898,0.457265,1.26978,0.121928,1.407942,0.9775,MAL DE PIE,3,Imagen 10.jpeg
1.7917,119.6084,-1.0,172.0394,-1.0,164.2311,32.8459,46.342,-1.0,175.1536,0.369552,-0.201142,0.103085,0.400818,-1.194492,0.384524,-1.275517,0.375173,-1.275467,0.268505,-1.291892,0.265049,-1.28412,-0.00201,-1.051054,0.064541,-0.947969,-0.048727,-0.50746,0.117178,-0.31664,0.087318,-0.13328,0.279491,0.11668,-0.033917,-0.032365,0.033917,0.032365,0.03225,0.583035,0.067098,0.653643,-0.024693,1.103986,0.011305,1.303985,-0.103659,1.197885,-0.054324,1.419003,0.244934,1.211101,0.317789,1.385253,0.8879,MAL DE PIE,3,Imagen 11.jpeg
0.5381,140.1555,161.7724,174.387,-1.0,155.9489,60.809,72.3611,160.0586,170.435,0.281057,-0.228268,0.066802,0.290449,-1.330401,0.229015,-1.410695,0.216049,-1.410494,0.129688,-1.387493,0.11568,-1.382328,0.069177,-1.033357,-0.050394,-0.966555,-0.027252,-0.527476,-0.263759,-0.487166,-0.086024,-0.215982,-0.263456,-0.188593,0.049665,-0.015792,-0.049665,0.015792,0.233525,0.522973,0.048036,0.592977,0.240427,1.165673,0.094047,1.251864,0.18005,1.2822,0.026316,1.364673,0.461329,1.318282,0.334602,1.351775,0.9223,MAL DE PIE,3,Imagen 12.jpeg
6.8897,142.2645,-1.0,161.7042,-1.0,166.885,34.6347,54.9393,-1.0,164.4514,0.321764,-0.231371,0.05075,0.441723,-1.31878,0.407796,-1.391316,0.390066,-1.389405,0.303352,-1.377316,0.279613,-1.374031,0.102432,-1.018154,0.137487,-0.967404,0.024469,-0.470629,0.227438,-0.326068,0.13672,-0.13796,0.39524,0.108825,-0.044079,-0.030934,0.044079,0.030934,0.110479,0.598957,0.167616,0.717291,0.105067,1.185844,0.079996,1.333521,0.03572,1.284492,0.008104,1.439002,0.383607,1.242362,0.354352,1.438638,0.887,MAL DE PIE,3,Imagen 13.jpeg
